global_index,file_name,chunk_index,STOI (L),STOI (R),ESTOI (L),ESTOI (R),PESQ (L),PESQ (R),PESQ-NB (L),PESQ-NB (R),SegSNR (L),SegSNR (R),fwSegSNR (L),fwSegSNR (R),SI-SDR (L),SI-SDR (R),SDR (L),SDR (R),ISR (L),ISR (R),SAR (L),SAR (R)
324,D403__S2__M16_00_000,3,0.37220498236656047,0.37220498236656047,0.273841286377136,0.2738412863771359,1.0548150539398193,1.0548150539398193,1.1841943264007568,1.1841943264007568,-1.1423331448450549,-1.1423331448450549,5.966248157823615,5.966248157823615,-47.5904630900547,-47.5904630900547,-0.16799585648432291,-0.16799585648432291,-0.009842958236313084,-0.009842958236313084,-17.60053989789376,-17.60053989789376
328,D403__S2__M16_00_000,7,0.35717890727949253,0.35717890727949253,0.32303459096040615,0.3230345909604062,1.9840136766433716,1.9840136766433716,1.3652684688568115,1.3652684688568115,-0.42027385292160757,-0.42027385292160757,6.54751492235546,6.54751492235546,-29.157238866236803,-29.157238866236803,-0.0823753495517711,-0.0823753495517711,0.041655397269721145,0.041655397269721145,-10.078673112785811,-10.078673112785811
335,D403__S2__M16_00_000,14,0.43010573370562394,0.43010573370562394,0.27943620892041177,0.279436208920412,1.3084760904312134,1.3084760904312134,2.1197965145111084,2.1197965145111084,-0.1524418117782658,-0.1524418117782658,7.815094310652736,7.815094310652736,-43.74464143331344,-43.74464143331344,-0.0742447104383763,-0.0742447104383763,-0.029591541945931717,-0.029591541945931717,-3.0018281889697747,-3.0018281889697747
338,D403__S2__M16_00_000,17,0.44576022491249684,0.44576022491249684,0.3066474791547978,0.3066474791547978,1.1750521659851074,1.1750521659851074,1.5510047674179077,1.5510047674179077,-0.8141901396937273,-0.8141901396937273,6.590869359424555,6.590869359424555,-15.740839509435203,-15.740839509435203,0.10120833361704568,0.10120833361704568,0.2807562329978895,0.2807562329978895,-7.644391073366835,-7.644391073366835
342,D403__S2__M16_00_000,21,0.5012642824251914,0.5012642824251914,0.3268965950128673,0.32689659501286744,1.1838527917861938,1.1838527917861938,2.0403904914855957,2.0403904914855957,-0.07925225901226056,-0.07925225901226056,6.164310481037347,6.164310481037347,-19.635333653275733,-19.635333653275733,0.04697204420585446,0.04697204420585446,0.08793148056139968,0.08793148056139968,-7.303793665357282,-7.303793665357282
345,D403__S2__M16_00_000,24,0.3612352768283053,0.3612352768283053,0.22896913338706498,0.22896913338706498,1.0551156997680664,1.0551156997680664,1.2325507402420044,1.2325507402420044,-0.49970892863439365,-0.49970892863439365,6.3823544217946075,6.3823544217946075,-38.083771398213834,-38.083771398213834,-0.14668423330973915,-0.14668423330973915,0.01528739301026175,0.01528739301026175,-14.232257559072893,-14.232257559072893
350,D403__S2__M17_00_000,2,0.35372242782500385,0.35372242782500385,0.21487294893091788,0.21487294893091774,1.05999755859375,1.05999755859375,1.6243582963943481,1.6243582963943481,-1.0053996113351997,-1.0053996113351997,6.671786507081313,6.671786507081313,-30.82530187407179,-30.82530187407179,-0.10313644274289474,-0.10313644274289474,0.03997833538003325,0.03997833538003325,-13.297800671512483,-13.297800671512483
406,D403__S2__M20_00_000,1,0.21800331757386196,0.21800331757386196,0.09564584672212886,0.0956458467221291,1.1744991540908813,1.1744991540908813,1.7872906923294067,1.7872906923294067,-0.9130583288219312,-0.9130583288219312,7.8191858486800285,7.8191858486800285,-31.67701062476659,-31.67701062476659,-0.05471791885118227,-0.05471791885118227,0.017152207908788415,0.017152207908788415,-6.8395604923232245,-6.8395604923232245
407,D403__S2__M20_00_000,2,0.34757551758111715,0.34757551758111715,0.22562627277206085,0.22562627277205938,1.2373758554458618,1.2373758554458618,1.805238127708435,1.805238127708435,-0.3277891138462181,-0.3277891138462181,5.492636845834979,5.492636845834979,-49.832168013303985,-49.832168013303985,-0.04734784771831032,-0.04734784771831032,-0.014745412839345273,-0.014745412839345273,-2.660815299046537,-2.660815299046537
408,D403__S2__M20_00_000,3,0.24335673668796745,0.24335673668796745,0.20863547241825203,0.20863547241825223,1.2626091241836548,1.2626091241836548,2.100400447845459,2.100400447845459,-0.45583589206739134,-0.45583589206739134,8.654123677941897,8.654123677941897,-34.989793368413224,-34.989793368413224,-0.11991201335591947,-0.11991201335591947,-0.04156098629273555,-0.04156098629273555,-6.350322088616483,-6.350322088616483
413,D403__S2__M20_00_000,8,0.11809491442341452,0.11809491442341452,0.08654976457430553,0.08654976457430642,1.0922502279281616,1.0922502279281616,1.713582158088684,1.713582158088684,-0.7802907170918412,-0.7802907170918412,6.567869778560553,6.567869778560553,-27.610136259879788,-27.610136259879788,-0.242697026138529,-0.242697026138529,-0.09081464913946258,-0.09081464913946258,-9.222156817207361,-9.222156817207361
416,D403__S2__M20_00_000,11,0.3220395844098836,0.3220395844098836,0.23149589157937703,0.23149589157937653,1.103953242301941,1.103953242301941,1.605705976486206,1.605705976486206,-0.44278970565257875,-0.44278970565257875,5.96615654677919,5.96615654677919,-27.38900823639419,-27.38900823639419,-0.14138755997411973,-0.14138755997411973,-0.06924651459810588,-0.06924651459810588,-6.548892812581934,-6.548892812581934
419,D403__S2__M20_00_000,14,0.29540306494795027,0.29540306494795027,0.1689268675651506,0.16892686756515135,1.0535000562667847,1.0535000562667847,0.40716806054115295,0.40716806054115295,-0.6079471474858148,-0.6079471474858148,6.605968219737278,6.605968219737278,-53.53299009015857,-53.53299009015857,-0.1417630027816482,-0.1417630027816482,-0.026038660816605996,-0.026038660816605996,-7.1343758505226065,-7.1343758505226065
440,D403__S2__M21_00_000,13,0.39344783327970384,0.39344783327970384,0.27436474788975623,0.2743647478897563,1.0352249145507812,1.0352249145507812,0.09110602736473083,0.09110602736473083,-1.2050834012478737,-1.2050834012478737,6.400047096676636,6.400047096676636,-35.064502685739,-35.064502685739,-0.2064111387602838,-0.2064111387602838,0.010942503981374647,0.010942503981374647,-9.36969361386791,-9.36969361386791
444,D403__S2__M21_00_000,17,0.26102238068451616,0.26102238068451616,0.16917384139106542,0.1691738413910654,1.0334481000900269,1.0334481000900269,0.894418478012085,0.894418478012085,-1.1352567218023992,-1.1352567218023992,5.6015281049847445,5.6015281049847445,-31.070232279953128,-31.070232279953128,-0.29121929966610594,-0.29121929966610594,-0.06724407436934353,-0.06724407436934353,-13.567328583423691,-13.567328583423691
449,D403__S2__M22_00_000,5,0.7565266772402194,0.7565266772402194,0.4088141579568832,0.40881415795688386,1.6518704891204834,1.6518704891204834,2.577810764312744,2.577810764312744,-0.19622546648613914,-0.19622546648613914,6.812910525475638,6.812910525475638,-21.655219375124556,-21.655219375124556,-0.0602425891179871,-0.0602425891179871,-0.05411507720188113,-0.05411507720188113,2.206174190087304,2.206174190087304
462,D403__S2__M22_00_000,18,0.32600578905519834,0.32600578905519834,0.27143242109684673,0.2714324210968472,1.0810778141021729,1.0810778141021729,1.6191545724868774,1.6191545724868774,-0.4354571806068129,-0.4354571806068129,6.9773760708276225,6.9773760708276225,-21.36122758199039,-21.36122758199039,-0.033206038757897245,-0.033206038757897245,0.13871529888661732,0.13871529888661732,-10.017975842433358,-10.017975842433358
468,D403__S2__M23_00_000,5,0.32192711474494207,0.32192711474494207,0.22257064332307916,0.22257064332307952,1.1480252742767334,1.1480252742767334,1.9745320081710815,1.9745320081710815,-0.5221494021946218,-0.5221494021946218,6.96720404486567,6.96720404486567,-32.45192125725644,-32.45192125725644,-0.09994592161146293,-0.09994592161146293,0.02130945929099364,0.02130945929099364,-8.93008474432518,-8.93008474432518
471,D403__S2__M23_00_000,8,0.23265088505771214,0.23265088505771214,0.17613769658699535,0.17613769658699482,1.0425877571105957,1.0425877571105957,0.8401153087615967,0.8401153087615967,-0.6740036430763303,-0.6740036430763303,5.522609812395169,5.522609812395169,-37.2653996178629,-37.2653996178629,-0.38277545169534577,-0.38277545169534577,-0.052179755291154144,-0.052179755291154144,-12.86606947911656,-12.86606947911656
472,D403__S2__M23_00_000,9,0.2296964108155088,0.2296964108155088,0.13519670156010258,0.13519670156010327,1.3851652145385742,1.3851652145385742,2.8871729373931885,2.8871729373931885,-0.01457444803086077,-0.01457444803086077,6.462054171203398,6.462054171203398,-38.40736985444867,-38.40736985444867,-0.025034978752405616,-0.025034978752405616,-0.003928354949934875,-0.003928354949934875,-2.0481951307445567,-2.0481951307445567
473,D403__S2__M23_00_000,10,0.37592070712314046,0.37592070712314046,0.22571268992466237,0.2257126899246624,1.1760029792785645,1.1760029792785645,1.9637647867202759,1.9637647867202759,-0.35983528439013385,-0.35983528439013385,7.2170239067325,7.2170239067325,-28.75716640432595,-28.75716640432595,-0.04415704669467186,-0.04415704669467186,0.02880076795815371,0.02880076795815371,-6.365016680561735,-6.365016680561735
476,D403__S2__M23_00_000,13,0.5235099662946624,0.5235099662946624,0.3653815376563884,0.3653815376563885,1.1520620584487915,1.1520620584487915,1.7645618915557861,1.7645618915557861,-0.1747146177854183,-0.1747146177854183,6.007213267884401,6.007213267884401,-28.569113149705522,-28.569113149705522,-0.013121453271775366,-0.013121453271775366,0.025213364205784954,0.025213364205784954,-6.576488505685494,-6.576488505685494
541,D807__S1__M02_00_000,3,0.6942141877054195,0.6942141877054195,0.45799646073206385,0.4579964607320638,1.5050684213638306,1.5050684213638306,2.552624464035034,2.552624464035034,-0.16732026942291317,-0.16732026942291317,6.75411519396768,6.75411519396768,-42.87372478315014,-42.87372478315014,-0.02454612807135936,-0.02454612807135936,-0.01791938971176328,-0.01791938971176328,3.12857239331987,3.12857239331987
542,D807__S1__M02_00_000,4,0.6120914802528209,0.6120914802528209,0.43429833766454007,0.43429833766454035,1.3473984003067017,1.3473984003067017,2.3866055011749268,2.3866055011749268,-0.10962805046444947,-0.10962805046444947,7.0890456589635145,7.0890456589635145,-16.545792004418008,-16.545792004418008,0.06774860606725693,0.06774860606725693,0.07635240687800662,0.07635240687800662,1.489762197182689,1.489762197182689
543,D807__S1__M02_00_000,5,0.6046226048202917,0.6046226048202917,0.42461885728283033,0.42461885728283044,1.4604941606521606,1.4604941606521606,2.3377535343170166,2.3377535343170166,-0.08258702120220546,-0.08258702120220546,7.109173682817235,7.109173682817235,-12.963319113979392,-12.963319113979392,0.11005633947511004,0.11005633947511004,0.1173139558264619,0.1173139558264619,2.5284450376685133,2.5284450376685133
544,D807__S1__M02_00_000,6,0.6022255174907796,0.6022255174907796,0.42990552512282326,0.42990552512282315,1.4231159687042236,1.4231159687042236,2.426565647125244,2.426565647125244,-0.19558906814658522,-0.19558906814658522,7.284297977849179,7.284297977849179,-16.512794440471005,-16.512794440471005,0.06675336580357634,0.06675336580357634,0.07257757641746404,0.07257757641746404,3.7382977795277412,3.7382977795277412
545,D807__S1__M02_00_000,7,0.617640332538767,0.617640332538767,0.4258437283584628,0.42584372835846257,1.4256248474121094,1.4256248474121094,2.4502670764923096,2.4502670764923096,-0.26473895009761106,-0.26473895009761106,7.983503043966373,7.983503043966373,-18.063079056002287,-18.063079056002287,0.05091315289666727,0.05091315289666727,0.05698252543183734,0.05698252543183734,2.7271065064918054,2.7271065064918054
546,D807__S1__M02_00_000,8,0.6098554610862031,0.6098554610862031,0.3565266854636549,0.3565266854636552,1.474100947380066,1.474100947380066,2.433600664138794,2.433600664138794,-0.34790271228550645,-0.34790271228550645,7.7968391143183,7.7968391143183,-18.13585663247246,-18.13585663247246,0.051126217433514906,0.051126217433514906,0.055093930546813406,0.055093930546813406,5.5699893905351985,5.5699893905351985
548,D807__S1__M02_00_000,10,0.5877271218113824,0.5877271218113824,0.43899282273317386,0.438992822733174,1.3038182258605957,1.3038182258605957,1.9396039247512817,1.9396039247512817,-0.05395765653593918,-0.05395765653593918,5.416613708417903,5.416613708417903,-18.38899465358853,-18.38899465358853,0.04831132797441971,0.04831132797441971,0.05870896615146899,0.05870896615146899,-1.7691462649511347,-1.7691462649511347
549,D807__S1__M03_00_000,1,0.6076745313788122,0.6076745313788122,0.46618251574228525,0.4661825157422855,1.3992524147033691,1.3992524147033691,2.243454694747925,2.243454694747925,-0.16518962372258889,-0.16518962372258889,7.4542975242463685,7.4542975242463685,-11.014270951813423,-11.014270951813423,0.12638876553756714,0.12638876553756714,0.1312862286241505,0.1312862286241505,3.4861442641077227,3.4861442641077227
579,D807__S1__M06_00_000,8,0.6321976673058212,0.6321976673058212,0.4598506896083779,0.45985068960837777,1.3787246942520142,1.3787246942520142,2.3090031147003174,2.3090031147003174,-0.16151395685769604,-0.16151395685769604,7.450369440586283,7.450369440586283,-28.37083480061728,-28.37083480061728,-0.0006209969402500674,-0.0006209969402500674,0.013038881409734908,0.013038881409734908,-0.2661757262628832,-0.2661757262628832
580,D807__S1__M06_00_000,9,0.6659735319707738,0.6659735319707738,0.4919704762218889,0.4919704762218889,1.4449164867401123,1.4449164867401123,2.3238019943237305,2.3238019943237305,-0.14934800363835343,-0.14934800363835343,7.385102481771119,7.385102481771119,-18.82752830775409,-18.82752830775409,0.04637855905844458,0.04637855905844458,0.0518970035301379,0.0518970035301379,3.8608957651220432,3.8608957651220432
581,D807__S1__M06_00_000,10,0.6438572616592418,0.6438572616592418,0.47454227186625253,0.47454227186625253,1.318099021911621,1.318099021911621,2.4488792419433594,2.4488792419433594,-0.9162320144841021,-0.9162320144841021,5.681035282502977,5.681035282502977,-24.443471860649232,-24.443471860649232,-0.06739933546151769,-0.06739933546151769,-0.053419591040052346,-0.053419591040052346,-0.4470569471343167,-0.4470569471343167
589,D807__S1__M07_00_000,3,0.5816839649803134,0.5816839649803134,0.6283011051838943,0.6283011051838941,1.1878273487091064,1.1878273487091064,2.530219793319702,2.530219793319702,-1.241217289305366,-1.241217289305366,6.482545641466527,6.482545641466527,-40.14629255704403,-40.14629255704403,-0.0497428813646452,-0.0497428813646452,0.002863258934883814,0.002863258934883814,-8.67127870616274,-8.67127870616274
591,D807__S1__M07_00_000,5,0.7190905686474406,0.7190905686474406,0.35391402690695545,0.35391402690695606,1.5851187705993652,1.5851187705993652,2.255486011505127,2.255486011505127,-0.26647864898086326,-0.26647864898086326,7.5922662094322835,7.5922662094322835,-34.82048072978549,-34.82048072978549,-0.008893994009329845,-0.008893994009329845,-0.0022764929295983087,-0.0022764929295983087,2.869529522102419,2.869529522102419
593,D807__S1__M07_00_000,7,0.6456854726487103,0.6456854726487103,0.5382124613993123,0.5382124613993123,1.3160896301269531,1.3160896301269531,2.0923378467559814,2.0923378467559814,-0.13689081917432366,-0.13689081917432366,5.8430657287686385,5.8430657287686385,-22.258137376310543,-22.258137376310543,-0.09058905024179872,-0.09058905024179872,-0.06481864854431851,-0.06481864854431851,-5.774751193447831,-5.774751193447831
600,D807__S1__M07_00_000,14,0.6522429083526888,0.6522429083526888,0.4678038882628347,0.46780388826283476,1.4799880981445312,1.4799880981445312,2.4223246574401855,2.4223246574401855,-0.12771764412583578,-0.12771764412583578,7.519664296269711,7.519664296269711,-24.691932881372164,-24.691932881372164,-0.06285159095853117,-0.06285159095853117,-0.05368209298537845,-0.05368209298537845,2.2754729695156293,2.2754729695156293
605,D807__S1__M07_00_000,19,0.519450092884367,0.519450092884367,0.28312697743764187,0.2831269774376419,1.47323477268219,1.47323477268219,2.5743513107299805,2.5743513107299805,-0.1828035102870797,-0.1828035102870797,5.021652013555806,5.021652013555806,-18.5483428980513,-18.5483428980513,-0.08934173445577234,-0.08934173445577234,-0.0844161398878683,-0.0844161398878683,4.856056257563486,4.856056257563486
606,D807__S1__M07_00_000,20,0.508586045493012,0.508586045493012,0.32427352392176423,0.32427352392176423,1.0841023921966553,1.0841023921966553,0.9678612351417542,0.9678612351417542,-0.7863313232209891,-0.7863313232209891,5.861552055647542,5.861552055647542,-39.37518499896374,-39.37518499896374,-0.19528487864113114,-0.19528487864113114,0.007668228476360425,0.007668228476360425,-11.902853100217843,-11.902853100217843
609,D807__S1__M07_00_000,23,0.30964736036184276,0.30964736036184276,0.19771181345092878,0.19771181345092861,1.1845184564590454,1.1845184564590454,1.889613151550293,1.889613151550293,-0.23957083918762864,-0.23957083918762864,7.182386279757559,7.182386279757559,-32.15369371175352,-32.15369371175352,-0.09106437224643979,-0.09106437224643979,-0.03923175854016841,-0.03923175854016841,-6.0524020860113374,-6.0524020860113374
633,D807__S1__M08_00_000,10,0.5530484978170078,0.5530484978170078,0.33429431037287854,0.33429431037287777,1.2385714054107666,1.2385714054107666,1.9692693948745728,1.9692693948745728,-0.41746026313543333,-0.41746026313543333,7.346795153774768,7.346795153774768,-9.686117901650421,-9.686117901650421,0.21497602600791466,0.21497602600791466,0.24043454520267762,0.24043454520267762,-3.193092303326352,-3.193092303326352
655,D807__S1__M08_00_000,32,0.6440157767481967,0.6440157767481967,0.47943109655639576,0.47943109655639554,1.1679447889328003,1.1679447889328003,2.247518539428711,2.247518539428711,-0.23325422470766313,-0.23325422470766313,7.585460078298589,7.585460078298589,-18.40016010182499,-18.40016010182499,-0.1105983394632165,-0.1105983394632165,-0.09145844227650064,-0.09145844227650064,-3.5153614314794868,-3.5153614314794868
662,D807__S1__M09_00_000,6,0.5105676991875021,0.5105676991875021,0.16912135392418318,0.16912135392418362,1.3733927011489868,1.3733927011489868,2.1470587253570557,2.1470587253570557,-0.288307859453138,-0.288307859453138,7.901013146414518,7.901013146414518,-12.466044717724037,-12.466044717724037,0.17484437686855567,0.17484437686855567,0.21782286419011518,0.21782286419011518,-4.700795737189095,-4.700795737189095
667,D807__S1__M09_00_000,11,0.6507395887593399,0.6507395887593399,0.4638922038344303,0.4638922038344304,1.3179188966751099,1.3179188966751099,2.3152458667755127,2.3152458667755127,-0.047339949935638365,-0.047339949935638365,7.603370545470069,7.603370545470069,-15.702011669339273,-15.702011669339273,0.07941871405141089,0.07941871405141089,0.09091487887000996,0.09091487887000996,-0.016300726001344825,-0.016300726001344825
671,D807__S1__M09_00_000,15,0.5675510807480103,0.5675510807480103,0.4036326205945947,0.4036326205945948,1.1701381206512451,1.1701381206512451,1.7162706851959229,1.7162706851959229,-1.1387284676258498,-1.1387284676258498,7.168830283896247,7.168830283896247,-26.114235605774006,-26.114235605774006,-0.07004119444499715,-0.07004119444499715,0.0701872576488381,0.0701872576488381,-11.358959204474047,-11.358959204474047
675,D807__S1__M09_00_000,19,0.7073341168021293,0.7073341168021293,0.49068647917442126,0.490686479174421,1.381322979927063,1.381322979927063,2.3446807861328125,2.3446807861328125,-0.08144367958322735,-0.08144367958322735,6.394563790956249,6.394563790956249,-17.356926040898998,-17.356926040898998,-0.08024809189731184,-0.08024809189731184,-0.07514255221376626,-0.07514255221376626,2.3958756767011566,2.3958756767011566
677,D807__S1__M09_00_000,21,0.7083070948850045,0.7083070948850045,0.5642671887916376,0.5642671887916375,1.3897101879119873,1.3897101879119873,2.1874194145202637,2.1874194145202637,-0.007962913680327656,-0.007962913680327656,6.980057161049605,6.980057161049605,-23.730687943712372,-23.730687943712372,0.018282169722301324,0.018282169722301324,0.02344240464717562,0.02344240464717562,3.2776741205716724,3.2776741205716724
688,D807__S1__M10_00_000,11,0.6240771306674263,0.6240771306674263,0.5054024555749759,0.5054024555749759,1.2920546531677246,1.2920546531677246,2.097710609436035,2.097710609436035,0.006361956274900936,0.006361956274900936,6.744189416898648,6.744189416898648,-23.161837093282983,-23.161837093282983,-0.046545644496823815,-0.046545644496823815,-0.04088694483480905,-0.04088694483480905,1.2726453602237986,1.2726453602237986
694,D807__S1__M10_00_000,17,0.5394163548574437,0.5394163548574437,0.4093165026949061,0.4093165026949063,1.253497838973999,1.253497838973999,1.6994003057479858,1.6994003057479858,-0.24085369848315688,-0.24085369848315688,3.5325534509639986,3.5325534509639986,-25.740500740780025,-25.740500740780025,-0.06491308057011716,-0.06491308057011716,-0.04092186636289589,-0.04092186636289589,-7.234788470172477,-7.234788470172477
700,D807__S1__M10_00_000,23,0.6983521834081873,0.6983521834081873,0.5064778894125207,0.5064778894125205,1.5543676614761353,1.5543676614761353,2.5511112213134766,2.5511112213134766,-0.15230604478863294,-0.15230604478863294,5.047753755139024,5.047753755139024,-24.619762182858068,-24.619762182858068,0.014657632211839269,0.014657632211839269,0.025939437073826732,0.025939437073826732,-1.318240581828368,-1.318240581828368
702,D807__S1__M10_00_000,25,0.5350999078996277,0.5350999078996277,0.4113882196668403,0.4113882196668403,1.2879323959350586,1.2879323959350586,2.2381694316864014,2.2381694316864014,-0.26111146806436974,-0.26111146806436974,7.27901061330791,7.27901061330791,-16.667044912982618,-16.667044912982618,-0.10981822840905231,-0.10981822840905231,-0.09999118680814362,-0.09999118680814362,0.670735531718014,0.670735531718014
708,D807__S1__M10_00_000,31,0.6592109782751723,0.6592109782751723,0.4214031999254079,0.42140319992540815,1.5178236961364746,1.5178236961364746,2.5044949054718018,2.5044949054718018,-0.15429137998038933,-0.15429137998038933,7.184334937255947,7.184334937255947,-19.511913541591106,-19.511913541591106,-0.08561437767308963,-0.08561437767308963,-0.07696104539302405,-0.07696104539302405,1.6711106037120584,1.6711106037120584
715,D807__S1__M10_00_000,38,0.5382518190168868,0.5382518190168868,0.3225358762962327,0.32253587629623254,1.3749191761016846,1.3749191761016846,2.488886833190918,2.488886833190918,-0.09821952676252849,-0.09821952676252849,4.332211784146286,4.332211784146286,-31.789396439766385,-31.789396439766385,-0.0037938637471944194,-0.0037938637471944194,0.004735652500886436,0.004735652500886436,0.5915835875003305,0.5915835875003305
725,D807__S1__M11_00_000,5,0.4048173687332642,0.4048173687332642,0.3506313307378992,0.3506313307378995,1.2135343551635742,1.2135343551635742,1.7239165306091309,1.7239165306091309,-0.4991584582451056,-0.4991584582451056,7.748266738172849,7.748266738172849,-21.849868619742168,-21.849868619742168,0.019654204296195597,0.019654204296195597,0.07789916097926111,0.07789916097926111,-7.498876718936947,-7.498876718936947
738,D807__S1__M12_00_000,6,0.5837359238336348,0.5837359238336348,0.44187586760845865,0.4418758676084588,1.2547029256820679,1.2547029256820679,2.214362621307373,2.214362621307373,-0.6614783500509999,-0.6614783500509999,7.76988120198453,7.76988120198453,-22.1355023238684,-22.1355023238684,0.02506623024277947,0.02506623024277947,0.05633514618697261,0.05633514618697261,-5.364927279355848,-5.364927279355848
743,D807__S1__M12_00_000,11,0.29388760139676995,0.29388760139676995,0.26903466225420725,0.26903466225420714,1.2105116844177246,1.2105116844177246,2.0033326148986816,2.0033326148986816,0.0353817631667311,0.0353817631667311,7.592921735010135,7.592921735010135,-31.201121332640035,-31.201121332640035,-0.0801224630116651,-0.0801224630116651,-0.03845206766707555,-0.03845206766707555,-5.494769805371925,-5.494769805371925
745,D807__S1__M12_00_000,13,0.45508913067827755,0.45508913067827755,0.3106712882388707,0.31067128823887113,1.2873175144195557,1.2873175144195557,2.008352518081665,2.008352518081665,-0.2300781602884423,-0.2300781602884423,7.748124676644545,7.748124676644545,-27.729220156061643,-27.729220156061643,-0.06617105387642996,-0.06617105387642996,-0.04189239100657684,-0.04189239100657684,-3.821410688021291,-3.821410688021291
749,D807__S1__M12_00_000,17,0.6909779997193675,0.6909779997193675,0.5501017169653297,0.5501017169653296,1.4995756149291992,1.4995756149291992,2.3684518337249756,2.3684518337249756,-0.06885845674750321,-0.06885845674750321,6.234583095505982,6.234583095505982,-24.027631253922376,-24.027631253922376,-0.046355770593044965,-0.046355770593044965,-0.04169331531922478,-0.04169331531922478,3.3037149533490098,3.3037149533490098
754,D807__S1__M12_00_000,22,0.6722910765646503,0.6722910765646503,0.4476288332708528,0.4476288332708529,1.353529930114746,1.353529930114746,2.3287391662597656,2.3287391662597656,-0.2430498799111753,-0.2430498799111753,8.000567539288692,8.000567539288692,-20.04091279505067,-20.04091279505067,-0.07585759461235735,-0.07585759461235735,-0.06688554787325712,-0.06688554787325712,0.45563558007165667,0.45563558007165667
762,D807__S1__M12_00_000,30,0.5534019889452725,0.5534019889452725,0.3767212417223049,0.37672124172230426,1.4841978549957275,1.4841978549957275,2.262366771697998,2.262366771697998,-0.09207153751033585,-0.09207153751033585,7.505280398535349,7.505280398535349,-19.91194891368367,-19.91194891368367,0.03813331749326872,0.03813331749326872,0.04430771978581856,0.04430771978581856,2.730812172143793,2.730812172143793
766,D807__S1__M12_00_000,34,0.6122895808864115,0.6122895808864115,0.41633384755337666,0.41633384755337655,1.21436607837677,1.21436607837677,2.4924371242523193,2.4924371242523193,-0.7591123830669373,-0.7591123830669373,8.22456411884787,8.22456411884787,-37.323977813364465,-37.323977813364465,-0.03790001985651145,-0.03790001985651145,-0.0007747565583739081,-0.0007747565583739081,-4.392086424595249,-4.392086424595249
769,D807__S1__M12_00_000,37,0.699865602509244,0.699865602509244,0.5037947871482923,0.5037947871482922,1.4471886157989502,1.4471886157989502,2.5436503887176514,2.5436503887176514,-0.34117405427190783,-0.34117405427190783,8.614202672903444,8.614202672903444,-29.663500940662924,-29.663500940662924,-0.001474061423138197,-0.001474061423138197,0.003398376175510957,0.003398376175510957,5.357851767550641,5.357851767550641
773,D807__S1__M13_00_000,3,0.6759007762501599,0.6759007762501599,0.5339700351852803,0.5339700351852802,1.5332599878311157,1.5332599878311157,2.331157684326172,2.331157684326172,-0.08772992066944268,-0.08772992066944268,6.681588025432438,6.681588025432438,-34.511371174620315,-34.511371174620315,-0.004379472150200953,-0.004379472150200953,-0.0016040956678747649,-0.0016040956678747649,5.8607872604154245,5.8607872604154245
775,D807__S1__M13_00_000,5,0.6193834687453531,0.6193834687453531,0.4726123813077386,0.4726123813077386,1.3386074304580688,1.3386074304580688,2.3434581756591797,2.3434581756591797,-0.24851833606959195,-0.24851833606959195,7.821660924517711,7.821660924517711,-23.443577325221106,-23.443577325221106,-0.05707994175838515,-0.05707994175838515,-0.047919947319936436,-0.047919947319936436,0.18605684541346323,0.18605684541346323
779,D807__S1__M13_00_000,9,0.47378334629021274,0.47378334629021274,0.3454240021111744,0.3454240021111744,1.1843481063842773,1.1843481063842773,1.7201740741729736,1.7201740741729736,-0.24488946901035769,-0.24488946901035769,7.308245730676442,7.308245730676442,-15.661944780124738,-15.661944780124738,-0.14013526986157757,-0.14013526986157757,-0.12142108478958849,-0.12142108478958849,-3.284037451818946,-3.284037451818946
784,D807__S1__M13_00_000,14,0.41456189425152523,0.41456189425152523,0.26755389315429245,0.267553893154292,1.128292202949524,1.128292202949524,1.5118149518966675,1.5118149518966675,-1.001118358483035,-1.001118358483035,8.378166936529901,8.378166936529901,-24.50202784016208,-24.50202784016208,-0.03859634523505851,-0.03859634523505851,0.07760075738330212,0.07760075738330212,-10.054887287170363,-10.054887287170363
791,D807__S1__M13_00_000,21,0.4052994234537591,0.4052994234537591,0.3201822833497597,0.3201822833497595,1.232856273651123,1.232856273651123,1.8944934606552124,1.8944934606552124,-0.1783764739257388,-0.1783764739257388,7.708305129770266,7.708305129770266,-21.692927675147622,-21.692927675147622,0.02931016783132788,0.02931016783132788,0.047003197348385095,0.047003197348385095,-1.8548701723049228,-1.8548701723049228
796,D807__S1__M13_00_000,26,0.5303392479430595,0.5303392479430595,0.35256068646469074,0.3525606864646906,1.171065092086792,1.171065092086792,1.8388004302978516,1.8388004302978516,-0.24314935133674473,-0.24314935133674473,8.455437746233775,8.455437746233775,-23.473898671981182,-23.473898671981182,0.015206687018101796,0.015206687018101796,0.0446464039125393,0.0446464039125393,-3.6518357758731383,-3.6518357758731383
803,D807__S1__M13_00_000,33,0.6680879591425581,0.6680879591425581,0.49995505747820096,0.49995505747820096,1.3891090154647827,1.3891090154647827,2.2273359298706055,2.2273359298706055,-0.09984770866600473,-0.09984770866600473,8.035203181815934,8.035203181815934,-23.513960180377925,-23.513960180377925,0.019293851687378634,0.019293851687378634,0.025620213769109394,0.025620213769109394,3.0954541694023217,3.0954541694023217
